category,subcategory_1,subcategory_2,uuid,name,description,part_number,price,cost,taxable,unit_of_measure,material_markup_enabled
Install,Refrigerant piping,Copper tubing,pbmat_088c744aca1d448bbbf6a115cc49a821,EZB38164,"Refrigerant tubing 3/8"" EZB black coated lineset",EZB38164,$702.16,$702.16,true,Each,false
Equipment,Mitsubishi,"",pbmat_259904e52dab4744a7920a0ee271c44a,PUZ-HA24NHA1,"Zuba central outdoor

Brand: Mitsubishi
Outdoor model number: PUZ-HA24NHA1
Indoor model number(s): PVA-A24AA7
Heat Pump AHRI number: 206223044
Tonnage: 2
HSPF: 10.40
SEER: 19.00
",PUZ-HA24NHA1,$6343.20,$6343.20,true,Each,false
Equipment,Mitsubishi,"",pbmat_5cf6ccf1394b467f848456385488a1ef,PUZ-HA36NKA,"Zuba central outdoor

Brand: Mitsubishi
Outdoor model number: PUZ-HA36NKA
Indoor model number(s): PVA-A36AA7
Heat Pump AHRI number: 206223052
Tonnage: 3
HSPF: 11.20
SEER: 18.20",PUZ-HA36NKA,$7504.80,$7504.80,true,Each,false
Equipment,Mitsubishi,"",pbmat_dc5a9d6ead5741ae9786eb4e7f0a0535,PUZ-HA42NKA1,"Zuba central

** Not eligible for CleanBC (SEER too low)

Brand: Mitsubishi
Outdoor model number: PUZ-HA42NKA1
Indoor model number(s): PVA-A42AA7
Heat Pump AHRI number: 206223059
Tonnage: 3.5
HSPF: 10
SEER: 15.4",PUZ-HA42NKA1,$8204.80,$8204.80,true,Each,false
Equipment,Mitsubishi,"",pbmat_323088885fd34e93a193961bfd6ad144,PUZ-HA30NKA,"Zuba Central 2.5 Ton
",PUZ-HA30NKA,$6956.00,$6956.00,true,Each,false
Equipment,Mitsubishi,"",pbmat_a5fb6b5e321a48a5ba68308ce1153a37,PVA-A24AA7,Zuba central ducted air handler,PVA-A24AA7,$2642.40,$2642.40,true,Each,false
Equipment,Mitsubishi,"",pbmat_f96724dd1d6648a2a10ffd4ff793febe,PVA-A30AA7,Zuba central ducted air handler,PVA-A30AA7,$2777.60,$2777.60,true,Each,false
Equipment,Mitsubishi,"",pbmat_ef85c7448f8a4e139c5fab1b97dd9185,PVA-A36AA7,Zuba central ducted air handler,PVA-A36AA7,$3097.60,$3097.60,true,Each,false
Equipment,Mitsubishi,"",pbmat_648c7621915d418094cee705b4721d8c,PVA-A42AA7,"Zuba central ducted air handler
",PVA-A42AA7,$3643.20,$3643.20,true,Each,false
Equipment,Mitsubishi,"",pbmat_1e176ec3bb7c4982a45877458929268a,MXZ-3C24NAHZ4,"Multi-split H2i (Non-ducted)

Brand: Mitsubishi
Outdoor model number: MXZ-3C24NAHZ4
Indoor model number(s): See materials
Heat Pump AHRI number: 209424902
Tonnage: 2
HSPF2: 10
SEER2: 19",MXZ-3C24NAHZ4,$6264.00,$6264.00,true,Each,false
Equipment,Mitsubishi,"",pbmat_bd4448d018aa451a9dc783c375365425,MXZ-4C36NAHZ2,"Multi-split H2i (Non-ducted)

Brand: Mitsubishi
Outdoor model number: MXZ-4C36NAHZ2
Indoor model number(s): See materials
Heat Pump AHRI number: 204834292
Tonnage: 3
HSPF: 11.30
SEER: 20.00",MXZ-4C36NAHZ2,$6369.60,$6369.60,true,Each,false
Equipment,Mitsubishi,"",pbmat_2c82c0a03d174be782453b1c679b08df,MXZ-4C36NAHZ2,"Multi-split H2i (Mixed)

Brand: Mitsubishi
Outdoor model number: MXZ-4C36NAHZ2
Indoor model number(s): See materials
Heat Pump AHRI number: 204926512
Tonnage: 3
HSPF: 11.15
SEER: 18.75",MXZ-4C36NAHZ2,$6369.60,$6369.60,true,Each,false
Equipment,Mitsubishi,"",pbmat_7747c646f8c045d59f02bfc2406d2045,MXZ-5C42NAHZ2,"Multi-split H2i (Non-ducted)

Brand: Mitsubishi
Outdoor model number: MXZ-5C42NAHZ2
Indoor model number(s): See materials
Heat Pump AHRI number: 204834294
Tonnage: 3.5
HSPF: 11.00
SEER: 20.00",MXZ-5C42NAHZ2,$8012.80,$8012.80,true,Each,false
Equipment,Mitsubishi,"",pbmat_cf643543f7d94c0ab7ce12ae93efd35a,MXZ-5C42NAHZ2,"Multi-split H2i (Mixed)
Brand: Mitsubishi
Outdoor model number: MXZ-5C42NAHZ2
Indoor model number(s): See materials
Heat Pump AHRI number: 204926514
Tonnage: 3.5
HSPF: 10.80
SEER: 18.50",MXZ-5C42NAHZ2,$8012.80,$8012.80,true,Each,false
Equipment,Mitsubishi,"",pbmat_ad299fab51484157b3be977643b69a7f,MXZ-8C48NAHZ2,"Multi-split H2i(Non-ducted)

Brand: Mitsubishi
Outdoor model number: MXZ-8C48NAHZ2
Indoor model number(s): See materials
Heat Pump AHRI number: 204834267
Tonnage: 4
HSPF: 11.50
SEER: 20.00",MXZ-8C48NAHZ2,$8559.20,$8559.20,true,Each,false
Equipment,Mitsubishi,"",pbmat_de3e16c15f484d1887badef09c3ad586,MXZ-8C48NAHZ2,"Multi-split H2i (Mixed)

Brand: Mitsubishi
Outdoor model number: MXZ-8C48NAHZ2
Indoor model number(s): See materials
Heat Pump AHRI number: 204926517
Tonnage: 4
HSPF: 10.80
SEER: 18.00",MXZ-8C48NAHZ2,$8559.20,$8559.20,true,Each,false
Equipment,Mitsubishi,"",pbmat_265f5c91e27549e6b893ca9bbbd1e819,MXZ-3C30NAHZ4,"Multi-split H2i (Non-ducted)

Brand: Mitsubishi
Outdoor model number: MXZ-3C30NAHZ4
Indoor model number(s): See materials
Heat Pump AHRI number: 209424905
Tonnage: 2.5
HSPF2: 10.00
SEER: 18.00",MXZ-3C30NAHZ4,$6356.00,$6356.00,true,Each,false
Equipment,Mitsubishi,"",pbmat_6e8580545d9d46f09bf727ce407ba13a,MXZ-3C30NAHZ4,"Multi-split H2i (Mixed)

** Not eligible for the Greener Homes Grant
Brand: Mitsubishi
Outdoor model number: MXZ-3C30NAHZ4
Indoor model number(s): See materials
Heat Pump AHRI number: 209847185
Tonnage: 2.5
HSPF2: 10
SEER2: 18",MXZ-3C30NAHZ4,$6356.00,$6356.00,true,Each,false
Equipment,Moovair,"",pbmat_392a008366df4cc8a5d68865e73d5b2c,DMA18HOS20230E7,"Moovair Central-Moov 1.5 Ton (Ducted)

Brand: Moovair
Outdoor model number: DMA18HOS20230E7
Indoor model number(s): FMA18HIAHUU230X7
Heat Pump AHRI number: 207764688
Tonnage: 1.5
HSPF: 11.00
SEER: 20.00",DMA18HOS20230E7,$1499.40,$1499.40,true,Each,false
Equipment,Moovair,"",pbmat_9c670fb8b13a4bbaae052520e3dbbf83,DMA24HOS20230E7,"Moovair Central-Moov 2 Ton (Ducted)

Brand: Moovair
Outdoor model number: DMA24HOS20230E7
Indoor model number(s): FMA24HIAHUU230X7
Heat Pump AHRI number: 207706559
Tonnage: 2
HSPF: 12
SEER: 20",DMA24HOS20230E7,$1871.10,$1871.10,true,Each,false
Equipment,Moovair,"",pbmat_424d4c1be4dd4312a10a6e1d96300c21,DMA30HOS20230E7,"Moovair Central-Moov 2.5 Ton (Ducted)

Brand: Moovair
Outdoor model number: DMA30HOS20230E7
Indoor model number(s): FMA30HIAHUU230X7
Heat Pump AHRI number: 207706560
Tonnage: 2.5
HSPF: 10.50
SEER: 18.00",DMA30HOS20230E7,$2291.85,$2291.85,true,Each,false
Equipment,Moovair,"",pbmat_ccebb1c909cf492c9418c2d71d00995b,DMA36HOS20230E7,"Moovair Central-Moov 3 Ton (Ducted)

Brand: Moovair
Outdoor model number: DMA36HOS20230E7
Indoor model number(s): FMA36HIAHUU230X7
Heat Pump AHRI number: 207706561
Tonnage: 3
HSPF: 10.50
SEER: 18.00",DMA36HOS20230E7,$2987.10,$2987.10,true,Each,false
Equipment,Moovair,"",pbmat_368810fae2ce4cbeb55af6e69ce991a5,DMA48HOS20230E7,"Moovair Central-Moov 4 Ton (Ducted)

Brand: Moovair
Outdoor model number: DMA48HOS20230E7
Indoor model number(s): FMA48HIAHUU230X7
Heat Pump AHRI number: 207706562
Tonnage: 4
HSPF: 10.00
SEER: 16.00",DMA48HOS20230E7,$3419.10,$3419.10,true,Each,false
Equipment,Moovair,"",pbmat_bec9614b5f534b88a8e0e6e15f248244,FMA24HIAHUU230X7,Moovair Central-Moov air handler 2 Ton,FMA24HIAHUU230X7,$1440.45,$1440.45,true,Each,false
Equipment,Moovair,"",pbmat_5d3cd907b1a540b695d53c904033130f,FMA18HIAHUU230X7,Moovair Central-Moov air handler 1.5 Ton,FMA18HIAHUU230X7,$1412.10,$1412.10,true,Each,false
Equipment,Moovair,"",pbmat_0c82849dfd38450a8480db170c27e178,FMA30HIAHUU230X7,Moovair Central-Moov air handler 2.5 Ton,FMA30HIAHUU230X7,$1611.90,$1611.90,true,Each,false
Equipment,Moovair,"",pbmat_fcc8a29623054e5697d14f844fa199dd,FMA36HIAHUU230X7,Moovair Central-Moov air handler 3 Ton,FMA36HIAHUU230X7,$1683.90,$1683.90,true,Each,false
Equipment,Moovair,"",pbmat_e62388a232814e3b8a10807228c2e5aa,FMA48HIAHUU230X7,Moovair Central-Moov air handler 4 Ton,FMA48HIAHUU230X7,$1723.05,$1723.05,true,Each,false
Install,Mounting,"",pbmat_17f861b74fdb4fa8a5e3131d7de4395b,12050987,Oldcastle Patio Sidewalk 24X24 Inch Gray Patio stone,12050987,$21.40,$21.40,true,Each,false
Install,Mounting,"",pbmat_6a97586e325b4e23b96d3bf6aa9e55ee,QSMS1201,"Quick-Sling 12"" Outdoor unit stand",QSMS1201,$301.62,$301.62,true,Each,false
Install,Mounting,"",pbmat_eb909541eda44a599edde7ca2f94adf1,QSMS1801," Quick-Sling 18"" Outdoor unit stand",QSMS1801,$340.56,$340.56,true,Each,false
Install,Refrigerant piping,Copper tubing,pbmat_03fcbc7dfc6c40a38ac540718b716fc1,EZB14164,"Refrigerant tubing 1/4"" EZB black coated lineset",EZB14164,$452.54,$452.54,true,Each,false
Install,Refrigerant piping,Copper tubing,pbmat_8b6dad37bb984f7e828c140605aaafba,EZB12164,"Refrigerant tubing 1/2"" EZB black coated lineset",EZB12164,$853.92,$853.92,true,Each,false
Install,Refrigerant piping,Copper tubing,pbmat_1f0f948cdaf54f1baa59f65fc08aed68,EZB3450,"Refrigerant tubing 3/4"" x 50 EZB black coated lineset",EZB3450,$373.67,$373.67,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_c644a45dbf9c434c99185727db5767a5,LCO92I,"3.5"" 90° Vertical Elbow Linset Cover Ivory",LCO92I,$27.49,$27.49,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_7a6e911b572c4f019cb619a1471ccdb5,LKF92I,"3.5"" 45° Flat Elbow Lineset Cover Ivory",LKF92I,$23.72,$23.72,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_0e02db42544545508747a10431454759,LW92I,"3-1/2"" Lineset Wall Inlet Ivory",LW92I,$19.36,$19.36,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_53aa69481d874dffa711f52afe3d78a6,LP92I,"3.5"" Soffit Inlet Lineset Cover Ivory",LP92I,$22.33,$22.33,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_31bc8446726b4a5a891cdf1a5e3f9050,LJ92I,"FORTRESS 3-1/2"" Lineset Coupler Ivory",LJ92I,$9.59,$9.59,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_55bb73dce3274d90af324d7b12a64f04,LK92I,FORTRESS 90° Flat Elbow Ivory,LK92I,$18.15,$18.15,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_a707d1dd99614608b708c36bd8d6405c,LEN92I,"FORTRESS 3-1/2"" Lineset Cover End Fitting Ivory",LEN92I,$10.58,$10.58,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_0824ffeb56954c51954ebb8be19896b7,LD92I,"FORTRESS 3-1/2"" x 8' Lineset Cover Ivory",LD92I,$49.33,$49.33,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_90e35b4718d54ec1914055c8842cdd23,LFJ92I,"3.5"" Flexible Lineset Adaptor Ivory",LFJ92I,$14.30,$14.30,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_1096b6732aa34f18b86ffc9dd9ab56c6,LF92I,"3.5"" Flexible Elbow Lineset Cover Ivory",LF92I,$38.91,$38.91,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_26fa611a2bde4cea8161170ba4d50eaf,LDR12292I,"Lineset cover 4.5"" to 3.5"" Reducer",LDR12292I,$15.94,$15.94,true,Each,false
Install,Line set cover,"3.5"" ivory",pbmat_42c3ca21bc194b44b5843a821164013c,LT92I,"3.5"" Lineset Cover Tee Ivory",LT92I,$34.94,$34.94,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_10098e2a4633441c9bebce629c39400b,LT122I,"Lineset cover 4 1/2"" Tee 122 - Ivory",LT122I,$36.74,$36.74,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_8848ad441ea84dce8066dc93c818ba4d,LCO122I,"Lineset cover 4.5"" 90° Outside Vertical Elbow Ivory",LCO122I,$27.78,$27.78,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_063116648e9446fe8da079a5940d3bc9,LCI122I,"Lineset cover 122mm 4.5"" 90° Inside Vertical Elbow Ivory",LCI122I,$27.78,$27.78,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_3f937439a29147df8629b06908305368,LK122I,"Lineset cover 122mm 4.5"" 90° Flat Elbow Ivory",LK122I,$20.60,$20.60,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_897d2da3436540389c3199cddfe03458,LW122I,"Lineset cover 122mm 4.5"" Wall Inlet Ivory",LW122I,$20.45,$20.45,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_4d0edc7974e74867bc1fb8e754c149ae,LD122I,"122mm 4.5"" Duct 8' Length Ivory",LD122I,$51.77,$51.77,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_fa611803f6cd40efaeb4e88f9e7fb084,LJ122I,Valve with hose connection for boiler drain,LJ122I,$7.96,$7.96,true,Each,false
Install,Line set cover,"4.5"" ivory",pbmat_59285fcb6659437cb92c02091f672935,LEN122I,"Lineset cover 122mm 4.5"" End Fitting Ivory",LEN122I,$11.29,$11.29,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_472cab70ad524f8d86ccacf03f8260f2,LKF92W,"FORTRESS 3-1/2"" 45° Flat Elbow Lineset Cover White",LKF92W,$23.49,$23.49,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_bbfd9f629e6d4553954b490c45520e55,LP92W,"FORTRESS 92mm 3-1/2"" Soffit Inlet White",LP92W,$22.12,$22.12,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_83fedefa8df04d4faab6bd506a1e52dd,LJ92W,"FORTRESS 92mm 3-1/2"" Coupler White",LJ92W,$8.71,$8.71,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_0988b06361874b6faee22c3724b437cd,LCI92W,"FORTRESS 92mm 3-1/2"" 90° Inside Vertical Elbow White",LCI92W,$26.44,$26.44,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_3f69558ecbd644a0939549bae753deff,LCO92W,"FORTRESS 3-1/2"" 90° Outside Vertical Elbow Lineset Cover",LCO92W,$26.18,$26.18,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_259a994f43f049f1b1eab7f97ec2d0f3,LK92W,"FORTRESS 92mm 3-1/2"" 90° Flat Elbow White",LK92W,$19.23,$19.23,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_4336afc172d242fcb570482399d455b3,LEN92W,"FORTRESS 92mm 3-1/2"" End Fitting White",LEN92W,$10.48,$10.48,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_0e348a2cf4e94a9297701df4321e8262,LW92W,"FORTRESS 92mm 3-1/2"" Wall Inlet White",LW92W,$19.17,$19.17,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_febdc0770da24dc09fd38ac8859b7997,LD92W,"FORTRESS 92mm 3-1/2"" x 8' Duct White",LD92W,$48.86,$48.86,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_36195c5d675142c5a3a3872df6121bff,LF92W,"3.5"" Flexible Elbow Lineset Cover White",LF92W,$41.23,$41.23,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_98c1f13c67194440a136af8bc18450a0,LFJ92W,"3.5"" Flexible Elbow Adaptor Lineset Cover White",LFJ92W,$14.97,$14.97,true,Each,false
Install,Line set cover,"3.5"" white",pbmat_d0edffa417134dad8ec5c99f4aecfda4,LT92W,"3.5"" Lineset Cover Tee White",LT92W,$34.94,$34.94,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_09ea3a97e9894d17933340f37a630754,LDR12292W,"Lineset cover 4.5""-3.5"" Lineset Reducer White",LDR12292W,$15.94,$15.94,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_8561902f45ae43f18500acb0df703b1c,LFJ122W,"Lineset cover 4.5"" Lineset Flexible Adaptor White",LFJ122W,$13.28,$13.28,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_41ed9fea1bc8416996662d83e6ea2241,LF122W,"Lineset cover 4.5"" Flexible Elbow White",LF122W,$43.75,$43.75,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_bdd93071dd504fcea355875642b93836,LKF122W,"Lineset cover 122mm 4.5"" 45° Flat Elbow White",LKF122W,$24.71,$24.71,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_9a341aca9e6c41bfba1b780f47f3e926,LJ122W,"Lineset cover FORTRESS 4-1/2"" Coupler White",LJ122W,$7.96,$7.96,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_408f76c65d7148339bb1e448b023cd47,LD122W,"Lineset cover FORTRESS 122mm 4-1/2"" x 8' Duct White",LD122W,$51.77,$51.77,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_a5bb966f72004fd78395092f826259a6,LK122W,"Lineset cover 122mm 4.5"" 90° Flat Elbow White",LK122W,$20.42,$20.42,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_7838b8c4e920458582b56c3f84d55e5f,LW122W,"Lineset cover FORTRESS 122mm 4-1/2"" Wall Inlet White",LW122W,$20.27,$20.27,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_2807a9595369443f80524a6bac4f79f3,LEN122W,"Lineset cover 4.5"" Termination White",LEN122W,$11.09,$11.09,true,Each,false
Install,Line set cover,"4.5"" white",pbmat_97b8de50e53346c8a68e7b1900083d6c,LP122W,"Lineset cover 122mm 4.5"" Soffit Inlet White",LP122W,$23.51,$23.51,true,Each,false
Install,Air quality,"",pbmat_c33ec09fcdf04b0b967ee98515446187,EAFB2832M8,"Perfect Platform Media Air Cleaner w/Turning Vane 28"" X 32""",EAFB2832M8,$203.84,$203.84,true,Each,false
Install,Air quality,"",pbmat_f591b975b80346cf82422c546fad9323,EAFB2843M8,"Perfect Platform Media Air Cleaner w/Turning Vane 28"" X 43""",EAFB2843M8,$235.94,$235.94,true,Each,false
Install,Air quality,"",pbmat_93991d5428964238afa80f354925f5a2,EAFB2232M2,"Perfect Platform Media Air Cleaner with Turning Vane 22"" x 32""",EAFB2232M2,$194.21,$194.21,true,Each,false
Install,Air quality,"",pbmat_1ea549ba5fe741298d9d82e3505bcbd7,EAFB2240M8,"Perfect Platform Media Air Cleaner with Turning Vane 22"" x 40""",EAFB2240M8,$220.96,$220.96,true,Each,false
Install,Refrigerant piping,Copper tubing,pbmat_26399473a0ad4d2892c480a440fe7a9b,TUBT38,"Refrigerant tubing 3/8"" soft coil",TUBT38,$104.68,$104.68,true,Each,false
Install,Electrical,"",pbmat_7ffd3aa8a65b4b82846286d54ebf5137,34314041,14/4C Connecting wire 600V  x 75 Meters,34314041,$1.67,$1.67,true,per foot,false
Install,Electrical,"",pbmat_a04b003e358649cfb9fad719a366414e,LVT188,"18/8, 8 Conductor Thermostat Wire, 18-Gauge Solid Copper",LVT188,$1.02,$1.02,true,per foot,false
Install,Electrical,"",pbmat_d15e9700200f4ce5a6f8f6b0b844d0e1,LVT182,"18/2, 2 Conductor Thermostat Wire, 18-Gauge Solid Copper",LVT182,$0.30,$0.30,true,per foot,false
Install,Electrical,"",pbmat_12ccd61bfaa24b0e85e800353aa20abc,84118,"1/2"" x 100' Non-Metallic Liquid Tight Conduit",84118,$1.07,$1.07,true,per foot,false
Install,Electrical,"",pbmat_c34e2aae4a0546e0b2e9da3eb78ac78b,84119,"3/4"" x 100' Non-Metallic Liquid Tight Conduit",84119,$1.54,$1.54,true,per foot,false
Install,Electrical,"",pbmat_00c80bb108e94e77a36dca6899f2eb1a,85017,"3/4"" Liquid tight PVC Straight Connector",85017,$2.19,$2.19,true,Each,false
Install,Electrical,"",pbmat_4d0ea3f11f3846efbbb9bcff3d158856,85021,"3/4"" Liquid-Tight PVC 90L Connector",85021,$3.18,$3.18,true,Each,false
Install,Electrical,"",pbmat_f23f3380d71d4f7383d2c28ca00c6d39,85020,"1/2"" Liquid Tight PVC Flexible Non Metallic 90° Connector",85020,$2.51,$2.51,true,Each,false
Install,Electrical,"",pbmat_c9e00902529c40aa8f2394e49337f9ef,85016,"1/2"" Flexible Liquid Tight PVC Straight Connector ",85016,$1.64,$1.64,true,Each,false
Install,Electrical,"",pbmat_e7ee8793c0ce43d795ae102163d62b65,6346NM,"DiversiWhip, Non-Metallic, 3/4 in Diameter, 6 ft Length, 8 AWG Wire, Gray, Domestic",6346NM,$51.25,$51.25,true,Each,false
Install,Electrical,"",pbmat_679207d16a2c433a85aa222d0ab48782,6126NM,"DiversiWhip, Non-Metallic, 1/2 in Diameter, 6 ft Length, 10 AWG Wire, Domestic",6126NM,$38.06,$38.06,true,Each,false
Equipment,Mitsubishi,"",pbmat_865b3c859cd6435092519b342f8409a3,PAR-40MAAU,Standard wall thermostat,PAR-40MAAU,$307.30,$307.30,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_54a716a41ead445e914d4362a336195c,5410007,"Drain fitting - 3/4"" PVC Sch40 Slip x MPT 90º Street Elbow",5410007,$2.29,$2.29,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_97105c5dc11d4c1f9e5fb52961775108,5429007,"Drain fitting - 3/4"" PVC Sch40 Coupling",5429007,$0.60,$0.60,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_283e0548a7c8448ca9c48e6b01df736a,5401007,"Drain fitting - 3/4"" PVC Sch40 Tee",5401007,$0.90,$0.90,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_05ff7c68141c4b1f95cab28545ea200c,5457007,"Drain fittings - Alltemp PVC Union, 3/4"" x 3/4""",5457007,$5.94,$5.94,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_11c118ae954a40f38c49bbb157cb0276,5417007,"Drain fitting - 3/4"" x 45° PVC Sch40 Elbow",5417007,$0.64,$0.64,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_b7b4503b91d648dda736dc824a74eaf8,5436007,"Drain fitting - 3/4"" PVC Sch40 Male Adapter",5436007,$0.64,$0.64,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_17ff7ddebe65475a9604bad0f8dbdb37,5401,"Drain pipe PIPE 10' X 3/4"" PVC",5401,$13.51,$13.51,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_d31603621b514679917b3ce804521c13,5406007,"Drain fitting - 3/4"" x 90° PVC Sch40 Elbow",5406007,$0.73,$0.73,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_67a80491d1fd444baad1958fc8cde80a,230DL1620,"Drain tubing - Mini-Split DL, 5/8in. ID - 20ft",230DL1620,$34.90,$34.90,true,per foot,false
Equipment,Mitsubishi,"",pbmat_b769112a07fe4bbea5ccc5e06ca77b32,MSZ-FS06NA,Wall-mounted ductless indoor unit,MSZ-FS06NA,$766.40,$766.40,true,Each,false
Equipment,Mitsubishi,"",pbmat_c339d06cd7644507ad08327083a8474a,MSZ-FS09NA,Wall-mounted ductless indoor unit,MSZ-FS09NA,$783.20,$783.20,true,Each,false
Equipment,Mitsubishi,"",pbmat_cac8896c27a640978e889d65f2f433e2,MSZ-FS12NA,Wall-mounted ductless indoor unit,MSZ-FS12NA,$902.40,$902.40,true,Each,false
Equipment,Mitsubishi,"",pbmat_c62c80aa6ac14775bafefa80e75916a1,MSZ-FS15NA,Wall-mounted ductless indoor unit,MSZ-FS15NA,$966.40,$966.40,true,Each,false
Equipment,Mitsubishi,"",pbmat_b028c3ad2a7a4ac4a8317bff2cc16b18,MSZ-FS18NA,Wall-mounted ductless indoor unit,MSZ-FS18NA,$1031.20,$1031.20,true,Each,false
Equipment,Mitsubishi,"",pbmat_03ef356975db4a1d899d1a5f4902d34c,MFZ-KJ09NA-U1,Low wall indoor ductless indoor unit,MFZ-KJ09NA-U1,$1632.80,$1632.80,true,Each,false
Equipment,Mitsubishi,"",pbmat_1bff3f1674434f7e9bf7e9c12b15266e,MFZ-KJ12NA2-U1,Low wall indoor ductless indoor unit,MFZ-KJ12NA2-U1,$1888.00,$1888.00,true,Each,false
Equipment,Mitsubishi,"",pbmat_d752aa57361047f49ef8d1b8382c0ca2,MFZ-KJ15NA-U1,Low wall indoor ductless indoor unit,MFZ-KJ15NA-U1,$2106.40,$2106.40,true,Each,false
Equipment,Mitsubishi,"",pbmat_a70bb3867c3b4687b7c30317154128ee,MFZ-KJ18NA-U1,Low wall indoor ductless indoor unit,MFZ-KJ18NA-U1,$2397.60,$2397.60,true,Each,false
Equipment,Mitsubishi,"",pbmat_f67231777214418eb17762d19f4b3889,MSDD-50AR-E,"Branch pipe (Flare)
Required to join more than one branch box",MSDD-50AR-E,$178.05,$178.05,true,Each,false
Equipment,Mitsubishi,"",pbmat_441ffd2881c445bc8394082e90d1fff7,PAC-MKA32BC," 3 port branch box
Required for Mitsubishi multi-splits MXZ-4C36NAHZ, MXZ-5C42NAHZ, MXZ-8C48NAHZ",PAC-MKA32BC,$773.82,$773.82,true,Each,false
Equipment,Mitsubishi,"",pbmat_6d31cf78e65045efab056aaf1c6e8cd2,SVZ-KP12NA,Multi-positional ducted indoor unit,SVZ-KP12NA,$2071.20,$2071.20,true,Each,false
Equipment,Mitsubishi,"",pbmat_24a01965342e432a828a8fde416291da,SVZ-KP18NA,Multi-positional ducted indoor unit,SVZ-KP18NA,$2132.80,$2132.80,true,Each,false
Equipment,Mitsubishi,"",pbmat_f019938eba874a65a5041a03aba8d566,SVZ-KP24NA,Multi-positional ducted indoor unit,SVZ-KP24NA,$2242.40,$2242.40,true,Each,false
Equipment,Mitsubishi,"",pbmat_19bb1f937da1473c8731216fdd45b3d8,PAC-YT53CRAU-J,Simple wall thermostat,PAC-YT53CRAU-J,$230.26,$230.26,true,Each,false
Equipment,Mitsubishi,"",pbmat_3d4286fdd18f4bb388521846f9aaffc0,PAR-CT01MAU-SB,Touchscreen wall thermostat,PAR-CT01MAU-SB,$363.80,$363.80,true,Each,false
Equipment,Mitsubishi,"",pbmat_6564766f92b6458ab92c257726e598e8,PAC-MKA52BC,"5 port branch box
Required for Mitsubishi multi-splits MXZ-4C36NAHZ, MXZ-5C42NAHZ, MXZ-8C48NAHZ",PAC-MKA52BC,$1054.59,$1054.59,true,Each,false
Install,Refrigerant piping,Accessories,pbmat_4766f63161d54ca5994de101e1c45f61,44002,"Wall sleeve Round Wall Thermo-Thimble Kit 2-7/8"" dia.",44002,$29.05,$29.05,true,Each,false
Install,Refrigerant piping,Accessories,pbmat_cf373e725c264220b44297a7f1e9670d,41118,"Lineset supports Thermo-Snap (10 BAG) 1-1/2"" Mounting Bracket",41118,$12.83,$12.83,true,Each,false
